"","QBC-092","QBC-256","QBC-107","QBC-171","QPRC-110","QBC-240","QPRC-019","QBC-183","QBC-086","QPRC-039","QBC-232","QPRC-104","QBC-119","QBC-269","QBC-247","QBC-031","QBC-268","QBC-173","QBC-210","QPRC-108","QPRC-115","QIGR-005","QBC-264","QBC-286","QPRC-012","QPRC-106","QBC-205","QBC-046","QBC-018","QBC-170","QBC-174","QBC-035","QBC-064","QBC-179","QBC-280","QBC-166","QBC-267","QBC-015","QPRC-101","QBC-242","QBC-241","QBC-038","QBC-008","QBC-229","QPRC-047","QBC-080","QPRC-008","QBC-260","QBC-298","QBC-095","QPRC-064","QBC-003","QBC-294","QBC-270","QBC-058","QBC-207","QPRC-005","QBC-243","QBC-049","QIGR-026","QBC-239","QBC-200","QBC-051","QBC-178","QBC-017","QBC-139","QBC-062","QPRC-059","QBC-252","QPRC-025","QBC-078","QBC-262","QBC-204","QPRC-010","QPRC-021","QPRC-096","QPRC-116","QBC-251","QBC-213","QBC-303","QBC-002","QBC-263","QPRC-060","QBC-023","QBC-255","QPRC-102","QPRC-003","QPRC-006","QPRC-041","QBC-203","QBC-223","QBC-246","QBC-284","QBC-289","QPRC-048","QBC-272","QBC-167","QBC-105","QBC-141","QBC-261","QBC-299","QBC-192","QBC-001","QBC-287","QBC-036","QBC-254","QBC-053","QPRC-009","QBC-257","QBC-212","QBC-165","QPRC-007","QBC-054_r1","QBC-258","QPRC-120","QBC-222","QBC-233","QBC-043","QBC-024","QPRC-111","QBC-020","QBC-244","QBC-206","QBC-216","QPRC-013","QBC-014","QBC-285","QIGR-009","QBC-126","QBC-016","QPRC-004","QBC-077","QBC-228","QBC-201","QBC-276","QPRC-042","QBC-159","QBC-044","QPRC-105","QBC-296","QBC-209","QBC-250","QBC-235","QBC-265","QBC-113","QBC-019","QBC-277","QPRC-095","QBC-068","QIGR-042","QBC-288","QBC-211","QBC-104","QPRC-098","QBC-278","QBC-197"
"QBC-223",0,0,0.00341357212205907,0,0,0,0.00295852119315414,0,0,0,0,0,0,0.00210046189018493,0,0,0,0,0,0,0,0,0.00272300737652182,0,0,0,0,0.00902708374841497,0,0,0,0,0,0,0.00187189674234055,0.00222281814213684,0,0,0.00317866327600796,0,0,0,0,0,0,0.00317368487021549,0,0.00357057033238012,0.00251234475899675,0.00220863377237832,0.0018189031018526,0,0,0,0,0,0,0,0.00322155411234696,0,0,0,0,0,0,0.00225388735857703,0.00371003216668219,0,0,0,0,0.00257804166701395,0.00381032977423176,0,0,0.00297245580775509,0,0,0.00247952387639833,0.00235498112195435,0,0.0081021281825718,0.00221002755947773,0,0,0,0,0,0.00370978179883244,0.00364130833834903,0.5,0,0,0,0,0.00322299459171348,0,0.0046050784842325,0,0.00177653222797606,0,0,0,0,0.00411541766958819,0,0,0.00241672039533129,0.00345801325850199,0,0,0,0,0,0.00257659762312342,0.00482942016366034,0,0,0,0,0.014354221199028,0,0.00315100024466103,0,0.00393780259670662,0,0.00366654244957972,0.00398176987376488,0,0,0,0,0,0,0.00211712609063241,0.00433845443351675,0,0,0,0,0.00258893374982686,0,0.00444654525308634,0,0,0,0.00520190501717165,0,0,0,0.00264864517913071,0,0,0,0,0
"QBC-246",0,0.00201208504196583,0,0,0,0,0.00597266177342285,0.00988431934621877,0,0,0.00263618815981598,0.00304699840735935,0,0.0053316279887036,0,0.00371614436411841,0,0.00264066163205524,0,0,0.00439520287887786,0,0.00400038514836588,0.00163805965489951,0,0,0,0.00498711523874641,0,0,0.00371047628572659,0.00407765256784127,0,0,0.00275694045952586,0,0.00555486465654763,0,0.00257595007655064,0,0,0,0,0.00223658276456713,0.00371010928633568,0.00387113644851482,0,0,0.0109818906315758,0.00371451609571093,0.00732862554662658,0,0.00293585760274987,0,0,0,0.00500824150149013,0,0,0,0,0.0032078000537719,0,0,0,0.00350060010730916,0.00346173390490754,0.00267399090530233,0.00177954161732819,0,0,0.00371125103716801,0.00203848823655962,0,0,0.00516152543929853,0,0,0.00224187242962181,0.00490342710927829,0,0.00513844361933418,0.0103293706570604,0.00676441788881747,0,0,0,0.00191000697623185,0.00229198066921481,0,0,0.5,0,0,0.00309946564221488,0.00225065731412103,0,0,0,0,0.00239537504473519,0,0,0.00259540877013166,0.00428189556839639,0,0,0.00339938022678125,0.0036680924956398,0,0,0.00381051793680457,0,0,0.0074879997555295,0.00258776303201534,0,0,0,0.00371335470979226,0,0,0,0,0,0,0.00202200236268382,0,0.00208012509473829,0,0,0.00294572916789389,0,0.00592802435490764,0.00187321883019756,0.00351097281849939,0,0,0,0.00237654626358444,0.00283720202199289,0,0.00729892157955761,0,0,0,0.00598911788201591,0,0,0.00489389688612626,0,0.00263281521160242,0,0.00282165230823527,0,0
"QBC-284",0.00225974142972875,0,0,0.00343352230061434,0.00941798002771651,0.00304269206948419,0,0,0.00857820527134584,0,0,0,0,0,0,0,0,0,0,0.0115264636185436,0,0,0,0,0.0100274036802583,0,0.0032696607743937,0,0,0.00403364151904047,0,0,0,0,0,0,0,0.00535630642896157,0,0.00780598925456025,0.00552804202025479,0,0,0,0.00329413513794687,0,0.00725776584393626,0,0,0,0,0,0,0,0,0.010819350647276,0,0,0,0,0.00768427540165374,0,0,0.00293178504581648,0,0,0,0,0,0.00654271887914016,0.00371163702764503,0,0,0,0.00641372941836799,0,0,0,0,0,0.00573545148093313,0,0,0,0,0.0044299143915996,0.00787982303448678,0,0,0,0,0,0.5,0.00671874237873997,0,0,0.00295849272047738,0,0,0.00223005726470442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641645773526734,0,0,0.00765187676683363,0,0.0108983823817209,0,0,0,0,0.0104421548125089,0,0,0,0,0,0,0.00962923309145705,0.00331033444997537,0.0079620834458995,0,0,0,0,0.00551699786501722,0,0,0,0,0,0,0.00151654265378252,0,0,0.00473215855275976,0,0,0,0,0,0,0,0
"QBC-289",0,0,0,0,0.00871405015925958,0,0,0,0.00709668987444975,0,0,0,0,0,0,0,0,0,0,0.0134388879954567,0,0,0,0,0.00297415748426368,0,0.00372598603608457,0,0,0.00594098252064312,0,0,0,0,0,0,0,0.00923766789523238,0,0.0072769163668793,0.00629599800366212,0,0.00213986694391963,0,0.00230537382471,0,0.0105764102628917,0,0,0,0,0,0,0,0.00317929772042275,0.00746719496303002,0,0,0,0,0.00543008695541825,0,0,0.00424047678703733,0,0,0,0,0,0.010031638362804,0.00339265015202014,0,0,0,0.00615616539686319,0,0,0,0,0,0.009321008532576,0,0,0,0,0,0.00644308444469203,0,0,0,0,0,0.00671874237873997,0.5,0,0,0.00312507143472799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826676776663739,0,0,0.00765208935694099,0,0.0124584139962588,0,0,0,0,0.00477197244524935,0,0.005299574738157,0,0,0,0.00237107771341252,0.00951408878483931,0,0.00563484806119328,0,0,0,0,0.00870113170396348,0,0,0,0,0,0,0.00538441227365802,0,0,0.00161059086838367,0,0,0,0,0,0,0,0
"QPRC-048",0,0,0,0.0120123718136304,0,0,0.0220031813661193,0.00845757680133439,0,0,0,0,0,0.0304911685552201,0,0,0,0.00370982599657847,0,0,0.0020625412781314,0,0.00281703420010664,0.0182706489321527,0,0,0,0,0,0,0.00328147954995445,0.00761946115132067,0,0,0.0288298803412604,0,0.00250232306395341,0,0.00248487643096552,0,0,0,0,0.00342800451645515,0,0,0,0.00204949766226684,0.00916507160038197,0.00371137858624858,0.0220003390323081,0,0.0174756035421391,0,0,0,0.0428675879219757,0,0,0,0,0.00584363068227189,0.0209799587299389,0,0,0,0,0.02299212341713,0.0294589242816908,0,0,0.00219816028846951,0,0,0,0.0205810187530984,0,0,0.00370731619843667,0.010480257994494,0,0.00144577145841253,0.00377525623998047,0.0040526337373956,0,0,0,0,0.0681782253012284,0.00226322855642955,0,0.00309946564221488,0,0,0.5,0,0,0.00310312158036441,0.0230431136129928,0,0.00166382001404671,0,0,0,0.00223871315538761,0,0,0.0267694385279071,0.00246850847462369,0,0,0.00488114214373257,0,0,0.0313039535358313,0,0,0,0,0.00594655833978108,0,0,0,0,0.0251368682589549,0,0,0,0.033967465821347,0,0,0,0,0.0239973958744898,0,0.0323375717299107,0,0,0,0,0,0,0.0138351601186439,0,0,0,0,0,0,0.0048194706117425,0.00802824638395126,0.0348149321449091,0,0,0,0
"QBC-272",0,0.00836329571095599,0.00361805961233571,0,0,0,0,0,0,0,0.006986772081398,0,0,0.00207240494660686,0,0.00224174569357347,0,0.00456817078663667,0,0,0.00424595500612345,0.00376418039571729,0.00631254366027125,0.0017463009190762,0,0,0.00279572914761563,0.00442382001680785,0,0,0.00408255070584893,0.00331972679220367,0,0,0.00319417996299729,0,0.00571293327597945,0,0.0023941169972141,0,0,0,0,0,0,0.00801482519350551,0,0,0.0029856956958215,0,0.00338247598355786,0,0,0,0,0,0,0,0.0116911124551468,0,0,0.00421228773357135,0,0,0,0.00489956425579714,0.00331228448745152,0,0,0,0,0.00326045107988442,0.00371454832095966,0,0,0.00252928888667753,0,0,0.00527179343098236,0,0,0.00798398303969596,0.0028379622956042,0.00265668241927335,0,0,0.00193173788280761,0,0.00292625760486099,0.00735711362440462,0.00322299459171348,0.00225065731412103,0,0,0,0.5,0,0.00279770059587773,0,0.00738211162817587,0.00925108649351235,0,0,0.00216828036166548,0.00261681631482973,0,0,0.00371419605848224,0.00303130572387882,0,0,0.00283474004262638,0,0,0,0.00704217733331277,0,0,0,0.00637667749187381,0.0136520369769687,0,0,0,0.00251108617746124,0,0.00196735754218706,0.0117106771595639,0.00300521728176067,0.00288705828006174,0,0,0,0,0.0101001760851504,0,0,0,0,0,0.00222576248193135,0,0.00308322477826064,0,0,0,0.00667777722614269,0,0,0.00421835654702375,0,0,0,0.00244017906215431,0,0
"QBC-167",0,0,0,0,0.00371548541561643,0.00140180281142769,0,0,0.00498462706816777,0,0,0,0,0,0,0,0,0,0,0.00340494282440736,0,0,0,0,0.00338322063701336,0,0.00297299804087632,0,0,0.00291502417437156,0,0,0,0,0,0,0,0.00806300120653048,0,0.0109230386372812,0.00564050435251326,0.00244150130048455,0,0,0.0037012263834451,0,0.00469708144132377,0,0,0,0,0,0.00152150283923039,0,0.00280538716306687,0.00500426671507383,0,0,0,0,0.017638848619605,0,0,0,0,0,0,0,0,0.00549974969977364,0.00424180980786423,0,0,0,0.006679764582668,0,0,0.00239292222104508,0,0,0.00233668115160354,0,0,0,0,0.00371355119959095,0.00371035373381233,0,0,0,0,0,0.00295849272047738,0.00312507143472799,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963114806346189,0,0,0.0158241735370891,0,0,0.00557453154453703,0,0.00325602583201606,0,0,0,0.00466036159924797,0.00673298648168048,0,0.0016941226191924,0,0,0,0,0.00466418201436257,0,0.00259994271450456,0,0,0,0,0.00438610646937661,0,0,0,0,0,0,0,0,0,0.00296129699732376,0,0,0,0,0.0027446074588336,0,0.00201582499241167,0
"QBC-105",0,0.00235670793390908,0.00325582452549466,0,0,0,0.00269714482651055,0.00439421503957893,0,0,0,0,0,0.00237905371845297,0,0,0,0.0037141436068673,0,0.00259691884338594,0.00184995325795653,0.00339181423787546,0.00182177064793491,0,0,0,0,0.00325813870550866,0,0,0.006374167119128,0.00454944086844583,0,0,0.00157645581952544,0,0.0020578276338589,0,0.00352625517970166,0,0,0,0,0.00309785931213189,0.00267179883368368,0,0,0.00340818435089769,0.00655876382247449,0,0.00370829453415924,0,0,0,0,0.00235429901600949,0,0,0.0076146670196183,0,0,0.00528962227126032,0.00246641619724434,0,0,0.00154672918266814,0,0,0,0,0,0.00291136315122178,0,0,0,0,0,0,0.00486754184786537,0.00249534553713222,0,0.00502557890223892,0,0.00240054313969918,0,0,0,0,0,0.0092224209111223,0.0046050784842325,0,0,0,0.00310312158036441,0.00279770059587773,0,0.5,0.003962535552571,0.00564503153143312,0.00213219485969408,0,0,0.00287008111903606,0.0050987308302341,0,0,0,0.00524114262115932,0,0,0.00372699123809403,0,0,0,0.00543376275952658,0,0,0,0.00410352054888853,0.00322409279786996,0,0.0033257463528716,0,0,0,0.00252517753265747,0.00292294269291447,0,0.00371631122193021,0,0.00448741556378064,0,0.00319832502143088,0.0027862169178247,0.00236529119630472,0,0,0.0024627062968891,0,0,0,0,0,0,0,0.00267120742291293,0,0,0.00293868244325975,0,0,0,0,0,0
"QBC-141",0,0,0,0.00252212685587714,0,0,0.0278059684469038,0.00932691883396364,0,0,0,0.00189376486791642,0,0.0265140630873622,0,0.00236245345223382,0,0,0,0,0.0117686030265978,0,0,0.019997060443727,0,0,0,0.00260529716334037,0,0,0.00371149658285392,0.00371846085555825,0,0,0.0279093977351315,0,0.00371417602306289,0,0,0,0,0,0,0.00371572914840433,0,0.00259884404846669,0,0,0.0112833530514918,0.00486693175319946,0.0183787670238175,0,0.0104279220570804,0,0,0,0.00981542087244516,0,0.00506126625439336,0,0,0.00556756521046914,0.0386615618587473,0,0,0,0,0.0232151088308467,0.00726990676717457,0,0,0.00470461980462177,0.00371100392088315,0,0,0.0325213672732225,0,0,0,0.00602074165956998,0,0.00324179754839532,0.00482970685164318,0.00635969062389298,0,0,0,0,0.0214456724030752,0,0,0,0,0,0.0230431136129928,0,0,0.003962535552571,0.5,0,0.00371535799065533,0,0,0,0,0,0,0.0198193763252249,0.00217027409545292,0,0,0,0,0,0.0223392824777278,0.00356519276922818,0,0,0,0.00237458563832025,0,0,0,0,0.0344598974647725,0,0.00371199083072097,0,0.0157968746967998,0,0,0,0,0.0308333118233497,0,0.0205562908222861,0,0,0,0,0,0,0.0260024514288456,0,0,0,0,0,0,0.00533531288040072,0.00752570481777864,0.0235575553617513,0,0,0,0
"QBC-261",0,0.00320644285718845,0.00262515506822543,0,0,0,0,0.00191135711415854,0,0,0,0.00182388459591773,0,0,0,0,0,0.00311745144123012,0,0,0.00378315274093762,0,0.003828055678423,0.00265502012375882,0,0,0,0.00218747926483921,0,0,0.00346911734345615,0.00208438352020454,0.00336548967518869,0,0,0,0.00191062990345647,0,0.00392247813719689,0,0,0,0,0.0022591091572166,0.00289415081951582,0.00328302066348659,0,0.00283483939770187,0.00538446460421146,0,0.00174608036858185,0,0,0,0,0,0.00196896188869611,0,0.0055077456372117,0.00396899070087762,0,0.00167884184645722,0,0,0,0.00282207291691631,0.00273047499061087,0,0,0,0,0.00370898661755875,0.00254408642642196,0,0,0,0,0.00209262100109882,0.00441069837885175,0.00529334123792705,0,0.00450509231859624,0.00321788693337271,0.00371614905097669,0,0,0,0,0,0,0.00177653222797606,0,0.00223005726470442,0,0,0.00738211162817587,0,0.00564503153143312,0,0.5,0.00586103737574889,0,0.00197414958226005,0.00371522279402004,0,0.00363536195410272,0,0,0.00716567812006649,0,0,0.00371289867235855,0,0,0,0.00262624789823363,0,0,0,0,0.00260972281959516,0,0,0,0,0,0.00504254376468437,0.0069730463686747,0,0,0,0,0,0,0.00210373699521382,0,0,0,0,0,0.00531893758083314,0,0.00708062402284346,0,0,0,0.0025251789551272,0,0,0.00194098947230704,0,0,0,0,0,0
"QBC-299",0,0.00372977431841052,0.00736199811132334,0,0,0,0.00220002540744802,0,0,0,0.00399188511883486,0,0,0,0,0.00310196557023063,0,0.00326597629425185,0,0,0.0037184521782003,0.00287914871981765,0.00353762516520871,0,0,0.013611860017165,0,0.00383006715813595,0,0,0,0.00551634841274286,0.00163445317334868,0,0,0,0.00419690399046523,0,0.00272771333979492,0,0,0,0,0,0.00340731322096661,0.00706471984552356,0,0.00371321055438388,0.0030396714991907,0,0.00371557730000102,0,0,0,0,0,0.00207838062604465,0,0.00778292254776267,0,0,0.00371771761393835,0.00380177633736853,0,0,0.00300173504178964,0.00338587261934764,0,0,0,0,0,0.00698394148279968,0,0,0,0,0,0.00932248679317183,0.00328241182674313,0,0.00779891161216355,0.00510466254227751,0,0,0,0,0,0.00220012612146084,0.00371648721596414,0,0.00239537504473519,0,0,0.00166382001404671,0.00925108649351235,0,0.00213219485969408,0.00371535799065533,0.00586103737574889,0.5,0,0,0.00444029905563011,0,0,0,0,0.00470783496222979,0,0,0.00290317461038605,0,0,0.00353851099144808,0.00897144663449806,0,0,0,0.0043179592500427,0.003570876082711,0,0.012947579120566,0,0,0,0.00847249733942472,0.0046481328628457,0,0.00137995526520945,0,0,0,0.00273545386741776,0.00257171930393292,0.00301044821676907,0.00968023802904395,0,0.0022742415348571,0,0.0109870544773074,0,0,0,0,0,0.00385035104421588,0,0,0.0013403136049309,0,0,0,0,0,0
"QBC-192",0,0,0,0,0,0,0,0,0,0.0033241779918365,0,0,0.00798125523714467,0,0.0052986839830205,0,0.0126405220608003,0,0.0114795767339015,0,0,0,0,0,0,0.00169594514151026,0,0,0.00637186179090053,0,0,0,0,0.0054653196746016,0,0,0,0,0,0.00154348992606721,0.00295618326259159,0.00319144364574385,0,0,0,0,0.00144133817067872,0,0,0,0,0.00337794767209401,0,0.00195766401475898,0,0,0,0,0,0,0,0,0,0,0.00493004306806595,0,0,0,0,0,0,0,0,0.00821614474841385,0,0,0.00942906621274659,0,0,0,0,0,0,0,0.0106497063141664,0,0.00237007315292445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.00302162074070333,0,0,0,0,0,0,0.0072833241123572,0,0,0,0.00505245522327377,0,0,0,0.00384920105436812,0,0,0,0,0.00202781421180318,0,0,0,0,0,0.00228080297095301,0.00444790644686699,0,0,0,0.00655209266140159,0,0.00688521547611314,0.100509915265469,0.00122506263042919,0,0,0.00136105520995914,0,0,0,0.00371578250766734,0,0,0.035169862121877
"QBC-001",0,0,0.00270707280422234,0,0,0,0,0.00225081104357035,0.00246809304577768,0,0.00197755071903603,0.00319902560514452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341965206396664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019917047753138,0,0,0,0,0,0.00239438435560787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180026449211799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275095802652143,0,0,0,0,0,0,0,0,0,0,0,0.00197414958226005,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394156159221193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155033431968316,0,0
"QBC-287",0,0.00371033379044375,0.00306534840886626,0,0,0,0,0.0084823092075882,0,0,0,0.00223320138834312,0,0,0,0,0,0.00390219191696272,0,0,0.00318716092713815,0.00468570317362951,0,0,0,0,0,0.0223240525827355,0,0,0.00371152757092208,0.00371483071007258,0,0,0,0,0.00329363588370743,0,0,0,0,0,0,0,0,0.00371013693082186,0,0,0.00205150191193359,0,0,0,0,0,0,0,0,0,0.00220054888440271,0,0,0.00352276102371581,0,0,0,0,0.00371066599316314,0.0022116990125298,0.00146530288459106,0,0,0.00282414229061372,0.00370882050490903,0,0,0.00129687930207894,0,0,0.0018313678168845,0.00282488307367373,0,0.00370423078563028,0,0,0,0,0,0,0,0.00352033016793624,0,0.00259540877013166,0,0,0,0.00216828036166548,0,0.00287008111903606,0,0.00371522279402004,0.00444029905563011,0,0,0.5,0.00312801893208564,0,0,0,0.00350843679564714,0,0,0.00279489647412837,0,0,0,0.004221591757891,0,0,0,0,0.00328894875804169,0,0.0030839345712545,0,0,0,0.00312347284285006,0.0064856216562393,0,0.00197389569518678,0,0,0,0.00224801929420256,0.00621066950961656,0,0,0,0.00227988482745193,0.00233497832575404,0.00812493029433087,0,0.00407462821481136,0,0,0,0.00212830933679604,0,0,0.00348488777256275,0,0,0,0,0.00271417069087943,0
"QBC-036",0,0.00718968745835997,0,0,0,0,0.00152401621301798,0.0103054308577734,0,0,0,0,0,0.00265146100937392,0,0.0031155834333764,0,0.00258832362429807,0,0,0.00417368849207039,0,0.00337077039752065,0,0,0,0,0.00436316618535927,0,0,0.00333011222397963,0,0.0024100086777808,0,0.0027425895586155,0,0.00159330254052834,0,0,0,0,0,0,0.00658291442531962,0,0,0,0.00285628347227723,0.00490494851451765,0.00363032596516557,0.00601317993479491,0,0,0,0,0,0.00306659141151321,0,0.0033269877695965,0,0,0.00622805610768057,0.00299543650682518,0,0,0.00462905285432166,0.0032451744851165,0.00330392953040638,0,0,0,0.00335765168367684,0.0048636328546783,0,0,0.0075864565091354,0,0,0.00337274397800567,0.0103668251386994,0,0.00432124759733407,0.00521247068110204,0.00370743996078052,0,0,0,0,0,0.00192284629760828,0.00411541766958819,0.00428189556839639,0,0,0.00223871315538761,0.00261681631482973,0,0.0050987308302341,0,0,0,0,0,0.00312801893208564,0.5,0.00200076243190813,0,0,0.0040416523733109,0,0,0.00230220652538518,0,0,0.00329692629995179,0.0104473256145897,0,0,0,0.00340581561911957,0,0,0,0,0.00352864882340705,0,0,0.0019635411634325,0,0,0,0.00202889834815773,0,0.00224101267215265,0.00249749810653212,0.00284670948847499,0,0,0.00673283713953218,0,0,0,0.00416232179512462,0,0,0,0.00336088429094463,0,0,0.00591763215182595,0,0.00917065174981782,0,0.00372883393086472,0,0
"QBC-254",0.00217277622627125,0,0.00173149645523794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208393764054812,0,0,0,0,0,0,0,0,0.00269599993511316,0.00300474353719197,0.00234321429329488,0,0,0,0,0,0.00371124305629042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201206608731148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357304446553664,0,0,0,0,0,0.00200505860882294,0,0,0,0,0,0,0.00210211010288126,0,0.00229556036395021,0,0.00247959847893698,0,0,0,0.00296914944024347,0.00185129563898743,0.00183119688235337,0,0,0,0,0,0,0,0,0,0.00363536195410272,0,0,0,0,0.00200076243190813,0.5,0,0,0,0.00173989784376988,0,0.00371481132816101,0,0,0,0,0,0,0,0,0.0014076559624068,0,0,0,0,0,0.00278266944991106,0.00238755554756438,0,0,0,0,0,0,0,0,0,0,0.00713096419027673,0,0,0,0,0,0,0,0.00334801354668753,0,0,0.00210470478783307,0,0,0,0,0,0
"QBC-053",0.0020979855324524,0,0,0,0,0,0,0,0,0,0,0.00238076827369973,0.00283111820734538,0,0.00194333259980363,0,0,0,0.00174557052017293,0,0,0,0,0,0,0,0,0,0,0,0,0.00224237663050078,0,0.00176233016489273,0,0.00214183600533334,0,0,0,0,0.00218881091520478,0.00158307126050038,0,0,0,0,0,0,0,0,0,0,0,0,0.00294287917312128,0,0,0,0,0,0,0,0,0,0.0042832026844657,0,0,0,0,0,0,0,0,0.00116308859023473,0,0,0.00245148906114605,0,0,0,0,0.00182596708299488,0,0,0.00246380310859631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.00394687997488275,0,0,0,0,0,0,0,0.00196690456334066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032437363746885,0,0.00145700011581281,0.00163692066849137,0.0053526305335884,0,0,0,0,0,0,0,0,0,0
"QPRC-009",0,0,0.00275951108307734,0.0112636586682008,0,0,0.1036614507133,0.00335202463063694,0,0,0,0,0,0.0260924842984669,0,0,0,0.00210485592233375,0,0,0.0026977975491125,0,0.00250234985416821,0.0249994005403042,0,0,0,0,0,0,0.00371169766811165,0.00605785317657028,0,0,0.0171154398817695,0,0.00309002750878938,0,0,0,0,0,0,0.00248895116060175,0,0,0,0,0.00828187298093202,0.0056758043025449,0.017551895156228,0,0.00580581441785383,0,0,0,0.0284678017441182,0,0,0,0,0.00202099730942643,0.0174545664866176,0,0,0,0,0.0386090615348584,0.0191470125456807,0,0,0.00244109108817889,0.00129248052649459,0,0,0.056013149065594,0,0,0.003466293753804,0.00679725561478708,0,0.00177105375924558,0.00555881485949909,0.00370046190607159,0,0,0,0,0.030015263729342,0,0.00241672039533129,0.00339938022678125,0,0,0.0267694385279071,0.00371419605848224,0,0,0.0198193763252249,0,0,0,0,0,0,0,0,0.5,0.00247297364940338,0,0,0,0,0,0.0259592462919276,0.00334190552776172,0,0,0,0,0,0,0,0,0.0510973632227277,0,0,0,0.0397485038569993,0,0,0,0,0.0368832594295447,0.00347149358151598,0.0386065149873962,0,0,0,0,0.00245910940039606,0,0.00979864524868923,0,0,0,0.0026573792763652,0,0,0.00367144038841245,0.00371526167678481,0.0406601657451405,0,0,0,0
"QBC-257",0,0.0100486968171883,0.00755817891114181,0,0,0,0.00216086939154892,0.00478735349809275,0,0,0.00307672756722171,0,0,0.00213026801489202,0,0,0,0.00168260854748742,0,0,0.0046401128293837,0.00311321945975842,0.00664197636071078,0,0,0.00333267559449766,0,0.0109439578094432,0,0,0.00584165169397435,0.00827807009358659,0.00207776276261948,0,0,0,0.00260089445425129,0,0.00371122985163939,0,0,0,0,0.00154615305523064,0,0,0,0.0128910981664697,0.00262746392515864,0,0.00244026503869336,0,0,0,0,0,0,0,0.00357524958457396,0,0,0.0037139400396622,0.0105481268446412,0,0,0.00182142465027706,0.00412564622153499,0.00371017263176247,0.00345250883057027,0,0,0.0026695724291913,0.00658386116544624,0,0,0.00210200814994573,0,0,0.00566283689924319,0.00289653036284987,0,0.017470327543709,0.00324786633397983,0.00338988419649466,0,0,0,0,0.00224116657321735,0.00675904758054929,0.00345801325850199,0.0036680924956398,0,0,0.00246850847462369,0.00303130572387882,0,0.00524114262115932,0.00217027409545292,0.00716567812006649,0.00470783496222979,0,0,0.00350843679564714,0.0040416523733109,0,0,0.00247297364940338,0.5,0,0,0.00781895507738766,0,0,0.00294171734639754,0.00747982286502693,0,0,0,0.00317384884508404,0.00465355028199727,0,0,0,0.00318455393349657,0,0.00492597345023991,0.0079959350980305,0,0.00281912522768842,0,0,0,0,0.00274697005730104,0,0,0,0.00420505121218054,0,0.0104607323884295,0,0.00983213501483408,0,0,0,0.00746031457071276,0.00276042411101725,0,0.00288993478412324,0,0.00314440875024173,0,0,0,0
"QBC-212",0,0,0,0,0,0,0,0,0,0.00199861668660657,0,0.00340505976508149,0,0,0,0,0.00289431481961879,0,0.00403980555988821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132973084071689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232265266388822,0,0,0,0,0,0,0,0,0.00279930843466569,0,0,0,0.00198017076942177,0,0,0,0,0,0,0,0.00182988326462419,0.00188521889644544,0,0,0.00240252026023811,0,0.00309962399894961,0,0,0,0,0,0.00204632685600603,0,0.00180439574385328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173989784376988,0,0,0,0.5,0,0,0,0,0,0,0,0.00196445077451642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294245624195843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
